-1,0.0000,0.5000,1.0000,1.5000,2.0000,2.5000,3.0000,3.5000,4.0000,4.5000,5.0000,5.5000,6.0000,6.5000,7.0000,7.5000,8.0000,8.5000,9.0000,9.5000,10.0000,10.5000,11.0000,11.5000,12.0000,12.5000,13.0000,13.5000,14.0000,14.5000,15.0000,15.5000,16.0000,16.5000,17.0000,17.5000,18.0000,18.5000,19.0000,19.5000,20.0000,20.5000,21.0000,21.5000,22.0000,22.5000,23.0000,23.5000,24.0000,24.5000,25.0000,25.5000,26.0000,26.5000,27.0000,27.5000,28.0000,28.5000,29.0000,29.5000,30.0000,30.5000,31.0000,31.5000,32.0000,32.5000,33.0000,33.5000,34.0000,34.5000,35.0000,35.5000,36.0000,36.5000,37.0000,37.5000,38.0000,38.5000,39.0000,39.5000,40.0000,40.5000,41.0000,41.5000,42.0000,42.5000,43.0000,43.5000,44.0000,44.5000,45.0000,45.5000,46.0000,46.5000,47.0000,47.5000,48.0000,48.5000,49.0000,49.5000,50.0000,50.5000,51.0000,51.5000,52.0000,52.5000,53.0000,53.5000,54.0000,54.5000,55.0000,55.5000,56.0000,56.5000,57.0000,57.5000,58.0000,58.5000,59.0000,59.5000,60.0000,60.5000,61.0000,61.5000,62.0000,62.5000,63.0000,63.5000,64.0000,64.5000,65.0000,65.5000,66.0000,66.5000,67.0000,67.5000,68.0000,68.5000,69.0000,69.5000,70.0000,70.5000,71.0000,71.5000,72.0000,72.5000,73.0000,73.5000,74.0000,74.5000,75.0000,75.5000,76.0000,76.5000,77.0000,77.5000,78.0000,78.5000,79.0000,79.5000,80.0000,80.5000,81.0000,81.5000,82.0000,82.5000,83.0000,83.5000,84.0000,84.5000,85.0000,85.5000,86.0000,86.5000,87.0000,87.5000,88.0000,88.5000,89.0000,89.5000,90.0000,90.5000,91.0000,91.5000,92.0000,92.5000,93.0000,93.5000,94.0000,94.5000,95.0000,95.5000,96.0000,96.5000,97.0000,97.5000,98.0000,98.5000,99.0000,99.5000,100.0000
25,-83.0000,-82.8089,-82.7561,-82.6946,-82.5848,-82.4115,-82.2060,-82.0019,-81.8147,-81.6501,-81.5092,-81.3911,-81.2939,-81.2154,-81.1535,-81.1060,-81.0587,-80.9297,-80.7774,-80.6406,-80.5309,-80.4490,-80.3919,-80.3559,-80.3373,-80.3328,-80.3397,-80.3558,-80.3706,-80.2712,-80.1499,-80.0496,-79.9767,-79.9294,-79.9043,-79.8974,-79.9053,-79.9250,-79.9540,-79.9902,-80.0022,-79.9156,-79.7524,-79.5652,-79.3953,-79.2587,-79.1582,-79.0912,-79.0531,-79.0373,-79.0115,-78.9613,-78.9032,-78.8513,-78.8131,-78.7912,-78.7856,-78.7950,-78.8175,-78.8511,-78.8938,-78.9387,-78.9560,-78.9467,-78.9274,-78.9098,-78.9000,-78.9004,-78.9115,-78.9328,-78.9632,-79.0017,-79.0468,-79.0901,-79.0273,-78.9399,-78.8669,-78.8059,-78.6919,-78.5564,-78.3875,-78.1599,-77.9616,-77.8085,-77.6997,-77.6299,-77.5934,-77.5843,-77.5977,-77.6294,-77.6756,-77.7335,-77.7611,-77.7136,-77.6564,-77.6157,-77.5962,-77.5750,-77.5432,-77.5101,-77.4841,-77.4703,-77.4707,-77.4854,-77.5136,-77.5539,-77.6048,-77.6645,-77.7316,-77.8046,-77.8823,-77.9635,-78.0474,-78.1332,-78.2200,-78.3075,-78.3952,-78.4825,-78.5693,-78.6552,-78.7401,-78.8237,-78.9058,-78.9842,-79.0232,-79.0212,-79.0008,-78.9778,-78.9606,-78.9531,-78.9565,-78.9704,-78.9938,-79.0253,-79.0635,-79.1072,-79.1552,-79.2066,-79.2605,-79.3162,-79.3732,-79.4309,-79.4890,-79.5471,-79.6049,-79.6536,-79.6601,-79.6396,-79.6078,-79.5746,-79.5458,-79.4849,-79.3448,-79.2038,-79.0851,-78.9937,-78.9287,-78.8873,-78.8661,-78.8618,-78.8715,-78.8927,-78.9231,-78.9608,-79.0045,-79.0527,-79.1044,-79.1579,-79.1960,-79.2096,-79.1895,-79.1290,-79.0123,-78.8576,-78.6945,-78.5418,-78.4054,-78.2351,-77.9629,-77.6202,-77.2781,-76.9725,-76.7066,-76.4808,-76.2612,-76.0623,-75.8979,-75.7732,-75.6877,-75.6380,-75.6197,-75.6281,-75.6589,-75.7082,-75.7726,-75.8492,-75.9356,-76.0297,-76.1297,-76.2343,-76.3422
26,-86.0000,-88.9667,-89.1093,-89.0424,-88.9579,-88.8934,-88.8539,-88.8363,-88.8358,-88.8480,-88.8552,-88.7959,-88.6668,-88.4527,-88.2167,-87.9967,-87.8072,-87.6506,-87.5058,-87.3541,-87.1858,-87.0125,-86.8502,-86.7092,-86.5950,-86.5091,-86.4507,-86.4181,-86.4085,-86.3977,-86.3635,-86.3262,-86.3010,-86.2935,-86.3046,-86.3329,-86.3764,-86.4329,-86.5004,-86.5771,-86.6612,-86.7512,-86.8457,-86.9360,-87.0044,-87.0541,-87.0958,-87.1372,-87.1823,-87.2327,-87.2887,-87.3496,-87.4149,-87.4838,-87.5551,-87.6068,-87.6283,-87.6359,-87.6382,-87.6245,-87.5900,-87.5446,-87.4990,-87.4547,-87.3831,-87.2879,-87.1898,-87.1033,-87.0358,-86.9881,-86.9456,-86.8996,-86.8398,-86.7562,-86.6663,-86.5829,-86.5124,-86.4576,-86.4192,-86.3598,-86.2617,-86.1696,-86.0978,-86.0494,-86.0226,-85.9992,-85.9650,-85.8939,-85.7982,-85.7043,-85.6201,-85.5396,-85.4665,-85.4049,-85.3554,-85.3176,-85.2740,-85.1970,-85.1148,-85.0405,-84.9636,-84.8853,-84.8136,-84.5475,-84.2835,-84.0907,-83.9636,-83.8614,-83.7685,-83.6987,-83.6564,-83.6417,-83.6427,-83.5780,-83.4047,-83.2349,-83.1102,-83.0340,-82.9280,-82.7648,-82.5619,-82.3554,-82.1761,-82.0391,-81.9488,-81.9035,-81.8892,-81.8842,-81.8878,-81.8008,-81.6593,-81.5510,-81.4921,-81.4805,-81.5102,-81.5745,-81.6676,-81.7844,-81.9206,-82.0725,-82.2370,-82.4116,-82.5940,-82.7823,-82.9748,-83.1672,-83.2658,-83.3004,-83.3417,-83.4074,-83.4969,-83.6057,-83.7294,-83.8643,-84.0074,-84.1563,-84.3008,-84.4008,-84.4755,-84.4874,-84.4110,-84.2589,-84.1024,-83.9773,-83.8901,-83.8390,-83.8176,-83.8087,-83.8051,-83.8092,-83.8245,-83.8532,-83.8959,-83.9523,-84.0216,-84.1025,-84.1936,-84.2936,-84.4010,-84.5147,-84.6332,-84.7557,-84.8809,-85.0082,-85.1339,-85.2396,-85.3216,-85.3143,-85.2147,-85.1057,-85.0023,-84.8700,-84.7111,-84.4905,-84.2103,-83.8530,-83.5490,-83.3024,-83.1028,-82.9301,-82.7338
27,-86.0000,-87.1013,-87.3841,-87.5629,-87.6981,-87.8099,-87.9067,-87.9929,-88.0707,-88.1417,-88.2068,-88.2668,-88.3223,-88.3736,-88.4169,-88.4339,-88.4011,-88.2387,-88.0187,-87.7834,-87.5309,-87.2715,-86.9807,-86.6224,-86.2582,-85.9247,-85.6363,-85.3966,-85.2046,-85.0409,-84.8530,-84.6653,-84.5002,-84.3661,-84.2648,-84.1953,-84.1551,-84.1411,-84.1504,-84.1801,-84.2271,-84.2609,-84.2449,-84.1985,-84.1449,-84.0975,-84.0536,-84.0086,-83.9647,-83.9269,-83.8996,-83.8857,-83.8868,-83.9030,-83.9337,-83.9780,-84.0345,-84.1019,-84.1787,-84.2636,-84.3553,-84.4527,-84.5546,-84.6603,-84.7688,-84.8793,-84.9913,-85.1041,-85.2171,-85.3300,-85.4423,-85.5537,-85.6637,-85.7722,-85.7613,-85.6064,-85.3917,-85.1579,-84.9383,-84.7491,-84.5716,-84.3626,-84.1486,-83.9504,-83.7509,-83.5546,-83.3772,-83.2281,-83.1110,-83.0267,-82.9736,-82.9495,-82.9515,-82.9765,-83.0217,-83.0843,-83.0722,-82.9168,-82.7051,-82.4880,-82.2941,-82.1373,-82.0222,-81.9488,-81.9142,-81.9143,-81.9446,-82.0009,-82.0789,-82.1751,-82.2863,-82.4096,-82.5427,-82.6836,-82.8304,-82.9811,-83.0940,-83.1269,-83.0975,-83.0330,-82.9588,-82.8912,-82.8391,-82.8062,-82.7937,-82.8009,-82.8265,-82.8586,-82.8686,-82.8620,-82.8511,-82.8442,-82.8461,-82.8546,-82.8235,-82.7304,-82.5702,-82.3742,-82.1755,-81.9946,-81.8233,-81.6535,-81.4949,-81.3565,-81.2436,-81.1584,-81.1008,-81.0698,-81.0635,-81.0798,-81.0754,-80.9304,-80.7186,-80.4904,-80.2664,-80.0263,-79.7848,-79.5650,-79.3817,-79.2414,-79.1449,-79.0901,-79.0732,-79.0899,-79.1357,-79.2066,-79.2988,-79.4089,-79.5077,-79.4972,-79.4486,-79.4082,-79.3941,-79.4110,-79.4577,-79.5309,-79.6201,-79.6714,-79.6849,-79.6779,-79.6470,-79.5261,-79.3459,-79.1576,-78.9870,-78.8452,-78.7365,-78.6616,-78.6191,-78.6066,-78.6213,-78.6601,-78.7154,-78.7654,-78.8019,-78.8298,-78.8566,-78.8882,-78.9287,-78.9805,-79.0446
28,-87.0000,-88.1193,-88.6392,-89.0627,-89.4311,-89.7521,-89.9668,-90.1186,-90.2433,-90.3556,-90.4582,-90.5412,-90.6036,-90.6514,-90.6913,-90.6213,-90.4694,-90.3360,-90.2363,-90.1706,-90.1354,-90.1263,-90.1391,-90.1701,-90.2160,-90.2294,-90.1944,-90.1527,-90.1201,-90.1019,-90.0999,-90.1137,-90.1422,-90.1837,-90.2347,-90.2817,-90.3171,-90.3426,-90.3574,-90.3426,-90.3038,-90.2559,-90.2099,-90.1689,-90.0283,-89.8436,-89.6796,-89.5418,-89.3494,-89.1290,-88.8928,-88.6802,-88.5076,-88.3793,-88.2943,-88.2488,-88.2382,-88.2577,-88.3029,-88.3694,-88.4536,-88.5522,-88.6625,-88.7819,-88.9084,-89.0401,-89.1756,-89.3134,-89.4524,-89.5887,-89.6956,-89.7655,-89.8136,-89.8540,-89.8957,-89.9434,-89.9987,-90.0595,-89.9944,-89.7631,-89.4963,-89.2491,-89.0414,-88.8786,-88.7600,-88.6819,-88.6399,-88.6274,-88.5676,-88.4738,-88.3915,-88.3371,-88.3139,-88.3155,-88.2531,-88.1724,-88.1123,-88.0814,-88.0797,-88.1049,-88.1415,-88.1549,-88.1559,-88.1604,-88.1779,-88.2122,-88.2639,-88.3319,-88.4143,-88.5091,-88.6141,-88.7273,-88.8470,-88.9715,-89.0994,-89.2296,-89.3605,-89.4360,-89.4300,-89.3977,-89.2814,-89.0348,-88.7057,-88.3464,-87.9614,-87.5972,-87.2828,-87.0283,-86.8341,-86.6961,-86.6084,-86.5502,-86.4803,-86.3966,-86.3005,-86.2101,-86.1394,-86.0956,-86.0798,-85.9968,-85.8590,-85.7546,-85.7013,-85.6955,-85.7295,-85.7965,-85.8903,-86.0061,-86.1395,-86.2873,-86.4463,-86.6142,-86.7888,-86.9683,-87.1512,-87.3361,-87.5219,-87.7076,-87.8387,-87.7472,-87.6181,-87.5098,-87.4388,-87.3853,-87.2354,-87.0287,-86.8421,-86.6974,-86.5989,-86.5442,-86.5288,-86.5477,-86.5960,-86.6690,-86.7626,-86.8733,-86.9979,-87.1336,-87.2781,-87.3872,-87.3801,-87.3155,-87.2300,-87.1624,-87.1216,-87.0541,-86.9348,-86.8003,-86.6776,-86.5807,-86.5154,-86.4828,-86.4813,-86.5082,-86.5571,-86.5791,-86.5761,-86.5734,-86.5414,-86.4041,-86.2702
29,-83.0000,-83.3039,-83.0594,-82.6092,-82.1032,-81.6155,-81.1766,-80.7966,-80.4760,-80.2104,-79.9939,-79.8065,-79.5994,-79.3868,-79.1898,-79.0180,-78.8737,-78.7561,-78.6633,-78.5927,-78.5416,-78.5075,-78.4879,-78.4806,-78.4838,-78.4957,-78.5148,-78.5399,-78.5699,-78.6037,-78.6407,-78.6801,-78.7213,-78.7639,-78.8075,-78.8517,-78.8962,-78.9408,-78.9852,-79.0294,-79.0731,-79.1164,-79.1589,-79.2008,-79.2413,-79.2730,-79.2866,-79.2819,-79.2638,-79.2228,-79.1059,-78.9302,-78.7372,-78.5542,-78.3945,-78.2626,-78.1585,-78.0802,-78.0247,-77.9890,-77.9701,-77.9652,-77.9721,-77.9887,-78.0132,-78.0442,-78.0803,-78.1206,-78.1642,-78.2101,-78.2465,-78.2430,-78.1998,-78.1307,-78.0070,-77.8319,-77.6396,-77.4537,-77.2874,-77.1468,-77.0338,-76.9480,-76.8872,-76.8489,-76.8303,-76.8286,-76.8412,-76.8658,-76.9004,-76.9430,-76.9923,-77.0469,-77.1056,-77.1675,-77.2319,-77.2618,-77.1962,-77.0884,-76.9780,-76.8836,-76.8122,-76.7649,-76.7401,-76.7350,-76.7465,-76.7717,-76.8083,-76.8538,-76.9065,-76.9648,-77.0273,-77.0930,-77.1611,-77.2307,-77.3013,-77.3724,-77.4436,-77.5145,-77.5849,-77.6546,-77.7233,-77.7910,-77.8575,-77.9228,-77.9867,-78.0493,-78.1104,-78.1702,-78.2285,-78.2853,-78.3407,-78.3947,-78.4472,-78.4983,-78.5480,-78.5964,-78.6434,-78.6890,-78.7334,-78.7764,-78.8183,-78.8589,-78.8983,-78.9365,-78.9736,-79.0096,-79.0446,-79.0784,-79.1113,-79.1432,-79.1741,-79.2040,-79.2331,-79.2613,-79.2866,-79.2974,-79.2859,-79.2558,-79.2147,-79.1699,-79.1260,-79.0861,-79.0519,-79.0239,-79.0023,-78.9867,-78.9768,-78.9720,-78.9714,-78.9322,-78.8249,-78.6841,-78.5370,-78.3789,-78.1779,-77.9535,-77.7327,-77.5318,-77.3583,-77.2143,-77.0992,-77.0110,-76.9468,-76.9039,-76.8794,-76.8706,-76.8752,-76.8910,-76.9162,-76.9490,-76.9882,-77.0326,-77.0810,-77.1326,-77.1868,-77.2428,-77.3001,-77.3584,-77.4172,-77.4762,-77.5351
30,-87.0000,-88.3090,-88.8663,-89.3136,-89.7012,-90.0465,-90.3581,-90.6411,-90.8993,-91.1278,-91.2062,-91.2339,-91.2608,-91.2975,-91.3455,-91.3975,-91.3690,-91.2451,-91.0977,-90.9606,-90.8482,-90.7649,-90.7104,-90.6824,-90.6776,-90.6927,-90.7247,-90.7705,-90.8279,-90.8911,-90.9304,-90.9476,-90.9566,-90.9658,-90.9796,-91.0004,-91.0293,-91.0664,-91.0621,-90.9746,-90.8777,-90.8045,-90.7612,-90.7456,-90.7533,-90.7801,-90.8224,-90.8771,-90.9415,-91.0136,-91.0916,-91.1739,-91.2594,-91.3468,-91.4354,-91.5240,-91.5120,-91.4444,-91.3812,-91.3355,-91.3099,-91.3032,-91.3132,-91.3374,-91.3734,-91.4190,-91.4722,-91.5314,-91.5951,-91.6620,-91.7312,-91.7943,-91.7623,-91.6905,-91.6206,-91.5653,-91.5278,-91.5080,-91.5044,-91.5148,-91.5371,-91.5692,-91.6093,-91.6559,-91.7074,-91.7628,-91.7601,-91.6330,-91.5011,-91.4013,-91.3361,-91.3007,-91.2894,-91.2973,-91.3202,-91.3551,-91.3991,-91.4503,-91.5068,-91.5674,-91.5944,-91.5530,-91.4969,-91.4207,-91.3045,-91.1778,-91.0218,-90.8449,-90.6789,-90.5376,-90.4253,-90.3423,-90.2871,-90.2572,-90.2497,-90.2430,-90.1439,-90.0289,-89.9341,-89.8695,-89.8359,-89.8307,-89.8503,-89.8907,-89.9483,-90.0198,-90.1024,-90.1935,-90.2881,-90.3476,-90.3733,-90.3849,-90.3951,-90.4109,-90.4358,-90.4711,-90.5166,-90.5630,-90.5608,-90.4666,-90.3230,-90.1750,-90.0455,-89.9438,-89.8724,-89.8301,-89.8146,-89.8225,-89.8506,-89.8957,-89.9550,-90.0259,-90.1062,-90.1941,-90.2876,-90.3855,-90.4865,-90.5893,-90.6933,-90.7974,-90.9012,-91.0038,-91.1050,-91.2043,-91.3013,-91.3956,-91.4685,-91.4928,-91.4524,-91.3713,-91.2747,-91.1794,-91.0949,-91.0260,-90.9745,-90.9403,-90.8673,-90.7499,-90.6328,-90.4837,-90.2742,-90.0374,-89.7386,-89.4105,-89.1203,-88.8836,-88.7018,-88.5712,-88.4863,-88.4415,-88.4311,-88.4502,-88.4660,-88.4465,-88.4110,-88.3617,-88.2765,-88.1439,-88.0045,-87.8816,-87.7873
31,-86.0000,-87.9913,-88.2681,-88.4130,-88.4667,-88.4419,-88.3809,-88.3133,-88.2538,-88.2085,-88.1792,-88.1656,-88.1662,-88.1795,-88.1684,-88.1024,-87.9987,-87.8605,-87.7241,-87.5670,-87.3871,-87.2188,-87.0762,-86.9641,-86.8829,-86.8308,-86.8048,-86.8019,-86.8187,-86.8523,-86.8997,-86.9586,-87.0268,-87.1023,-87.1835,-87.2685,-87.3135,-87.3055,-87.2450,-87.0123,-86.6743,-86.2592,-85.8698,-85.4851,-85.1276,-84.8249,-84.5845,-84.3954,-84.1183,-83.8086,-83.5256,-83.2150,-82.9431,-82.7322,-82.5846,-82.4961,-82.4603,-82.4699,-82.5180,-82.5981,-82.6881,-82.7415,-82.7865,-82.8415,-82.9141,-83.0064,-83.1177,-83.2458,-83.3885,-83.5373,-83.6531,-83.7426,-83.8274,-83.9190,-84.0218,-84.1366,-84.2625,-84.3981,-84.5415,-84.6707,-84.7363,-84.7806,-84.8285,-84.8886,-84.9599,-85.0098,-85.0334,-85.0433,-85.0250,-84.9934,-84.9686,-84.9611,-84.9741,-85.0075,-85.0595,-85.1276,-85.1823,-85.1948,-85.1964,-85.2073,-85.2347,-85.2795,-85.3403,-85.4149,-85.5011,-85.5966,-85.6997,-85.8084,-85.9215,-86.0376,-86.1556,-86.2710,-86.3572,-86.4129,-86.4532,-86.4898,-86.5295,-86.5753,-86.6282,-86.6881,-86.7543,-86.8252,-86.8445,-86.8083,-86.7642,-86.7321,-86.7175,-86.7207,-86.7324,-86.6917,-86.5352,-86.2667,-85.9404,-85.6225,-85.2952,-84.9850,-84.7177,-84.5009,-84.3347,-84.2157,-84.1393,-84.1002,-84.0935,-84.1145,-84.1589,-84.2230,-84.3035,-84.3975,-84.5026,-84.6166,-84.7377,-84.8594,-84.9456,-84.9989,-85.0405,-85.0834,-85.1341,-85.1948,-85.2657,-85.3459,-85.4344,-85.5297,-85.6304,-85.7354,-85.8436,-85.9539,-86.0654,-86.1755,-86.2092,-86.2029,-86.1911,-86.1858,-86.1920,-86.1721,-86.0835,-85.9950,-85.9250,-85.8437,-85.7448,-85.6506,-85.5738,-85.5197,-85.4894,-85.4803,-85.4596,-85.4141,-85.3640,-85.3237,-85.3002,-85.2955,-85.3091,-85.3396,-85.3850,-85.4430,-85.5116,-85.5890,-85.6734,-85.7634,-85.8577,-85.9551,-86.0548
32,-86.0000,-86.1927,-86.2002,-86.1839,-86.1599,-86.1336,-86.1071,-86.0812,-86.0564,-86.0329,-86.0107,-85.9899,-85.9703,-85.9457,-85.8682,-85.7309,-85.5553,-85.3628,-85.1690,-84.9797,-84.7739,-84.5539,-84.3346,-84.1265,-83.9356,-83.7653,-83.6168,-83.4902,-83.3848,-83.2996,-83.2330,-83.1835,-83.1496,-83.1296,-83.1210,-83.0802,-82.9906,-82.8826,-82.7770,-82.6844,-82.5994,-82.5068,-82.4072,-82.3083,-82.2176,-82.1399,-82.0704,-81.9548,-81.8130,-81.6767,-81.5596,-81.4664,-81.3977,-81.3522,-81.3182,-81.2576,-81.1839,-81.0982,-80.9712,-80.8291,-80.6921,-80.5706,-80.4698,-80.3909,-80.3147,-80.2200,-80.1137,-80.0102,-79.9206,-79.8512,-79.7754,-79.6215,-79.4565,-79.3123,-79.2003,-79.1233,-79.0719,-79.0213,-78.9710,-78.9284,-78.8989,-78.8121,-78.6458,-78.4821,-78.3229,-78.1296,-77.8303,-77.5088,-77.2214,-76.9883,-76.7912,-76.6083,-76.4449,-76.3112,-76.2136,-76.1540,-76.1312,-76.1424,-76.1841,-76.2526,-76.3441,-76.4552,-76.5828,-76.7239,-76.8763,-77.0376,-77.2060,-77.3799,-77.5336,-77.5726,-77.5729,-77.5769,-77.6001,-77.6469,-77.7169,-77.8077,-77.9160,-78.0388,-78.1730,-78.3145,-78.4385,-78.5294,-78.5952,-78.6483,-78.6990,-78.7524,-78.7729,-78.7549,-78.7273,-78.7062,-78.6982,-78.7056,-78.7287,-78.7667,-78.8186,-78.8828,-78.9581,-79.0430,-79.0883,-79.0399,-78.9320,-78.7969,-78.6060,-78.3244,-78.0461,-77.8035,-77.6073,-77.4593,-77.3569,-77.2960,-77.2719,-77.2799,-77.3153,-77.3741,-77.4526,-77.5476,-77.6561,-77.7757,-77.9043,-78.0400,-78.1812,-78.3266,-78.4749,-78.6250,-78.7676,-78.8844,-78.9766,-79.0526,-79.1199,-79.1835,-79.2470,-79.3095,-79.3395,-79.3370,-79.3202,-79.3008,-79.2859,-79.2791,-79.2826,-79.2970,-79.3225,-79.3587,-79.3950,-79.4404,-79.5021,-79.5729,-79.6507,-79.7341,-79.8221,-79.9138,-80.0085,-80.1055,-80.2042,-80.3041,-80.4047,-80.4841,-80.4624,-80.3964,-80.3245,-80.2634,-80.2199
33,-86.0000,-87.5853,-88.0622,-88.3328,-88.4859,-88.5766,-88.6371,-88.6854,-88.7312,-88.7794,-88.8322,-88.8902,-88.9531,-89.0205,-89.0915,-89.1654,-89.2415,-89.3190,-89.3974,-89.4761,-89.5547,-89.6328,-89.7100,-89.7860,-89.8606,-89.9336,-90.0049,-90.0742,-90.1416,-90.2068,-90.2698,-90.3307,-90.3893,-90.4457,-90.4999,-90.5519,-90.6016,-90.6492,-90.6946,-90.7380,-90.7794,-90.8188,-90.8562,-90.8919,-90.9257,-90.9578,-90.9882,-91.0171,-91.0444,-91.0702,-91.0947,-91.1156,-90.9709,-90.7343,-90.5095,-90.3212,-90.1718,-90.0491,-89.9244,-89.7400,-89.4553,-88.9577,-88.3551,-87.7825,-87.2781,-86.8508,-86.4988,-86.1614,-85.8015,-85.4664,-85.1439,-84.8229,-84.5256,-84.2674,-84.0561,-83.8942,-83.7804,-83.7117,-83.6836,-83.6916,-83.7311,-83.7979,-83.8879,-83.9977,-84.1242,-84.2645,-84.4162,-84.5773,-84.7459,-84.9204,-85.0993,-85.2814,-85.4656,-85.6509,-85.8363,-86.0086,-86.1444,-86.2484,-86.3335,-86.4087,-86.4611,-86.4730,-86.4542,-86.3480,-86.1396,-85.9257,-85.7395,-85.5909,-85.4812,-85.4081,-85.3684,-85.3581,-85.3737,-85.4116,-85.4687,-85.5423,-85.6298,-85.7290,-85.8381,-85.9552,-86.0788,-86.2047,-86.2794,-86.2934,-86.2786,-86.2588,-86.2473,-86.2181,-86.1260,-86.0040,-85.8887,-85.7985,-85.7393,-85.7108,-85.7103,-85.7341,-85.7787,-85.8407,-85.9174,-86.0061,-86.0858,-86.0950,-86.0574,-86.0108,-85.9755,-85.9596,-85.9646,-85.9892,-86.0314,-86.0889,-86.1594,-86.2409,-86.3316,-86.4298,-86.5342,-86.6435,-86.7566,-86.8725,-86.9829,-87.0500,-87.0705,-87.0627,-86.9359,-86.7127,-86.4808,-86.2472,-86.0226,-85.8186,-85.6259,-85.4162,-85.1983,-84.9887,-84.8006,-84.6419,-84.5164,-84.4246,-84.3652,-84.3361,-84.3342,-84.3567,-84.4005,-84.4591,-84.4763,-84.4499,-84.4071,-84.3665,-84.3393,-84.3311,-84.3438,-84.3775,-84.4307,-84.5016,-84.5880,-84.6876,-84.7986,-84.9190,-85.0471,-85.1815,-85.3206,-85.4635,-85.6090
34,-86.0000,-89.0818,-89.4368,-89.5861,-89.6748,-89.7361,-89.7825,-89.6502,-89.3925,-89.1961,-89.0608,-88.9727,-88.9195,-88.8916,-88.8820,-88.8857,-88.8991,-88.9195,-88.9433,-88.9493,-88.9017,-88.8006,-88.6581,-88.4574,-88.2175,-87.9734,-87.7238,-87.4722,-87.2367,-87.0252,-86.8263,-86.6402,-86.4669,-86.1689,-85.8795,-85.6502,-85.4791,-85.3583,-85.2770,-85.1261,-84.8888,-84.6530,-84.4428,-84.2701,-84.1386,-84.0465,-83.9869,-83.9521,-83.9386,-83.9429,-83.9516,-83.9553,-83.8499,-83.6631,-83.4657,-83.2895,-83.1484,-83.0465,-82.9803,-82.9369,-82.9110,-82.9027,-82.9126,-82.9169,-82.8904,-82.8561,-82.8142,-82.7301,-82.6436,-82.5818,-82.5532,-82.5576,-82.5290,-82.2880,-82.0170,-81.8066,-81.6740,-81.6124,-81.6091,-81.6482,-81.7101,-81.7852,-81.8713,-81.9688,-82.0778,-82.1981,-82.3290,-82.4695,-82.6185,-82.7747,-82.9368,-83.1036,-83.2739,-83.4467,-83.6209,-83.7958,-83.9707,-84.1448,-84.3176,-84.4886,-84.6573,-84.8234,-84.9865,-85.1463,-85.3026,-85.4549,-85.5973,-85.6943,-85.7332,-85.6687,-85.5653,-85.4631,-85.3759,-85.3010,-85.0055,-84.7104,-84.4857,-84.3273,-84.2234,-84.1516,-84.0759,-83.9931,-83.9140,-83.8479,-83.7993,-83.6972,-83.5108,-83.3594,-83.2545,-83.1917,-83.1645,-83.1669,-83.1940,-83.2394,-83.2763,-83.3015,-83.3265,-83.3581,-83.3993,-83.4511,-83.5136,-83.5863,-83.6640,-83.7372,-83.8032,-83.8542,-83.8826,-83.8917,-83.8836,-83.8659,-83.8463,-83.8091,-83.7344,-83.6423,-83.5533,-83.4788,-83.4235,-83.3887,-83.3737,-83.3077,-83.1672,-83.0415,-82.9560,-82.9083,-82.8637,-82.8112,-82.7681,-82.7445,-82.7430,-82.7630,-82.8024,-82.8566,-82.9118,-82.9618,-82.9908,-82.9617,-82.9211,-82.8906,-82.8770,-82.8822,-82.9058,-82.9466,-83.0029,-83.0730,-83.1551,-83.2475,-83.3487,-83.4573,-83.5719,-83.6915,-83.8140,-83.8842,-83.7303,-83.5229,-83.3172,-83.1349,-82.9851,-82.8700,-82.7883,-82.7371,-82.7134
